CellID,Lat,Lon,apartments,tourist_places,supermarkets,clothing_shops,RawScore,Score_0_1000,Rank
26.0,12.863565575994357,80.20635644987422,67.04158862822588,5.668414707320954,0.0,-0.0,72.71000333554683,476.2745760045845,229
27.0,12.863565575994357,80.21533956162413,54.1069288385961,5.376620804228293,0.0,-0.0,59.48354964282439,460.81534803743085,271
28.0,12.863565575994357,80.22432267337405,21.70560717577912,6.328137622215784,0.0,-0.0,28.033744797994906,424.0564621021761,382
29.0,12.863565575994357,80.23330578512396,15.423461978157803,7.553427356991332,0.5765684584430818,-0.0,23.553457793592216,418.819852216531,396
30.0,12.863565575994357,80.24228889687387,11.161081195205012,7.682511521747653,1.0705189299068918,-0.0,19.914111646859556,414.5661434718598,409
31.0,12.863565575994357,80.25127200862377,3.6132795215959446,3.9247860246301407,0.7681526381066281,-0.0,8.306218184332714,400.9987069220026,471
32.0,12.863565575994357,80.26025512037369,0.8091719481935185,0.0,0.2130151076039869,-0.0,1.0221870557975055,392.48504934213094,593
33.0,12.863565575994357,80.2692382321236,0.0,0.0,0.0,-0.0,0.0,391.2903056044847,621
34.0,12.863565575994357,80.27822134387351,0.0,0.0,0.0,-0.0,0.0,391.2903056044847,621
35.0,12.872609293323928,80.13449155587494,0.0,1.834702298936526,0.0,-0.0,1.834702298936526,393.4347263048518,574
36.0,12.872609293323928,80.14347466762486,0.0,2.364132401487865,0.0,-0.7062027615154576,1.6579296399724073,393.2281124311125,577
37.0,12.872609293323928,80.15245777937477,1.167050269994287,2.3132267551551107,0.0,-1.0992236057493767,2.381053419400021,394.07330764476166,555
38.0,12.872609293323928,80.16144089112467,3.345749742290838,1.5545888152645846,0.0,-0.6612885226929699,4.239050034862453,396.24495500450996,519
39.0,12.872609293323928,80.17042400287458,5.645530764876284,0.3901742471377018,0.0,-0.0,6.0357050120139855,398.3449055668734,496
40.0,12.872609293323928,80.1794071146245,5.969957466452876,0.0,0.41476490673696553,-0.5855147139852545,5.799207659204587,398.0684847986428,500
41.0,12.872609293323928,80.18839022637441,5.440919543156055,0.0,0.4464183599949041,-0.9635517170690222,4.923786186081937,397.0452823261773,511
42.0,12.872609293323928,80.19737333812432,155.37326582098683,1.7281891840366204,0.0,-0.6128608608247036,156.48859414419874,574.1959360431006,104
43.0,12.872609293323928,80.20635644987422,279.72622852224777,6.375922804140812,0.0,-0.0,286.1021513263886,725.6897207463795,24
44.0,12.872609293323928,80.21533956162413,194.27307150194383,9.904963548629134,0.0,-0.0,204.17803505057296,629.9358914177898,62
45.0,12.872609293323928,80.22432267337405,29.503151436890242,9.055137985352909,0.0,-0.0,38.55828942224315,436.3576683345207,338
46.0,12.872609293323928,80.23330578512396,10.169802984779786,7.749880807372017,0.784545198533309,-0.0,18.70422899068511,413.1520190035908,414
47.0,12.872609293323928,80.24228889687387,9.027931320487598,6.787629302610833,1.4566385873768457,-0.0,17.27219921047528,411.4782464760237,419
48.0,12.872609293323928,80.25127200862377,6.125360361565144,3.747728235929768,1.0452258706762398,-0.0,10.91831446817115,404.05175446310074,450
