CellID,Lat,Lon,schools,offices,apartments,tourist_places,bakeries,supermarkets,RawScore,Score_0_1000,Rank
189.0,12.840500000000002,80.0765,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
190.0,12.840500000000002,80.0855,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
191.0,12.840500000000002,80.0945,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
192.0,12.840500000000002,80.1035,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
193.0,12.840500000000002,80.1125,0.0,0.0,8.01626995912209,0.58955589336789,-0.0,-0.0,8.60582585248998,18.695824658478426,680
194.0,12.840500000000002,80.1215,0.0,1.9052301773906088,23.283301238116344,1.8781480358605298,-0.0,-0.0,27.066679451367484,54.85260721549615,512
195.0,12.840500000000002,80.1305,0.0,4.288319509306644,28.56303542884888,3.891188554407081,-0.0,-0.0,36.7425434925626,73.80341630538734,460
196.0,12.840500000000002,80.1395,0.0,4.000847427638234,16.78735730935781,5.571278279899925,-0.0,-0.5340984493762582,25.82538456751971,52.421450445629795,523
197.0,12.840500000000002,80.1485,0.0,1.5475115334250917,4.399399181085839,5.758103671322806,-0.0,-1.522954960119975,10.182059425713762,21.782980637527448,656
198.0,12.840500000000002,80.1575,0.0,0.0,1.1417406180047522,4.035117636909028,-0.0,-1.6719666954571961,3.504891559456584,8.705313056021552,811
199.0,12.840500000000002,80.1665,0.0,0.0,0.0,1.5651994584653113,-0.0,-0.7067128773844101,0.8584865810809011,3.522156770834567,957
200.0,12.840500000000002,80.1755,0.0,0.0,0.4134180741416602,0.6086967907019178,-0.0,-0.0,1.022114864843578,3.8426334077623867,941
201.0,12.840500000000002,80.1845,0.0,0.0,0.0,0.9903608033440825,-0.0,-0.0,0.9903608033440825,3.7804410128771773,946
202.0,12.840500000000002,80.1935,0.0,0.0,20.86069414434052,4.894594281514948,-0.0,-0.0,25.75528842585547,52.28416259278674,525
203.0,12.840500000000002,80.2025,0.0,0.37341469661979276,52.24501727752086,10.930364767943027,-0.0,-0.0,63.548796742083674,126.3052069035326,338
204.0,12.840500000000002,80.2115,0.0,5.01241463732895,57.46913625166364,11.04162753961153,-0.41595792581680385,-0.2852979637101611,72.82192253907716,144.46722694610267,313
205.0,12.840500000000002,80.2205,0.0,11.552797370104313,53.610275697286134,8.854441506820216,-1.5917757368101813,-1.0841188600619864,71.34161997733848,141.56795809286632,318
206.0,12.840500000000002,80.2295,0.0,11.021221519864833,70.61208884776512,8.482406686193976,-2.345158415270552,-1.5860368745251276,86.18452176402828,170.63874669654956,275
207.0,12.840500000000002,80.2385,0.0,4.524355238113956,70.24094487440703,5.888777791310471,-1.3302103294222876,-0.8933215547017123,78.43054601970746,155.4520808450396,298
208.0,12.840500000000002,80.2475,0.0,0.3835507833386258,33.073636118915566,1.906668285439494,-0.0,-0.0,35.36385518769369,71.10316558371544,474
209.0,12.840500000000002,80.2565,0.0,0.0,5.8422729168937035,0.3268863039061237,-0.0,-0.0,6.169159220799827,13.923454567676199,719
210.0,12.840500000000002,80.2655,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
211.0,12.840500000000002,80.2745,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
